Fri Jul 17 09:20:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	3
I = 	1
D = 	0
BitShift K = 	2
BitShift I = 	9
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	69857	70	0	0	188	0	193	5	-3581	-7	166	174
1:Man. 	70059	70	0	0	188	0	193	5	-3557	-7	166	174
1:Man. 	70260	70	0	0	188	0	193	5	-3529	-7	166	174
1:Man. 	70462	70	0	0	186	0	193	7	-3496	-7	168	172
1:Man. 	70663	70	0	0	185	0	193	8	-3460	-7	169	171
1:Man. 	70863	70	0	0	184	0	193	8	-3429	-7	169	171
1:Man. 	71065	70	0	0	183	0	193	10	-3381	-7	170	170
1:Man. 	71265	70	0	0	183	0	193	10	-3329	-7	170	170
1:Man. 	71465	70	0	0	182	0	193	11	-3273	-7	171	169
1:Man. 	71666	70	0	0	182	0	193	11	-3228	-7	171	169
1:Man. 	71869	70	0	0	181	0	193	12	-3167	-7	172	168
1:Man. 	72069	70	0	0	181	0	193	12	-3119	-7	172	168
1:Man. 	72270	70	0	0	180	0	193	13	-3050	-6	173	167
1:Man. 	72471	70	0	0	180	0	193	13	-2979	-6	173	167
1:Man. 	72671	70	0	0	179	0	193	14	-2904	-6	174	166
1:Man. 	72872	70	0	0	178	0	193	15	-2843	-6	175	165
1:Man. 	73073	70	0	0	178	0	193	15	-2759	-6	175	165
1:Man. 	73289	70	0	0	177	0	193	16	-2668	-6	176	164
1:Man. 	73489	70	0	0	176	0	193	17	-2573	-6	176	164
1:Man. 	73690	70	0	0	176	0	193	17	-2475	-5	177	163
1:Man. 	73890	70	0	0	175	0	193	18	-2376	-5	178	162
1:Man. 	74091	70	0	0	175	0	193	18	-2272	-5	178	162
1:Man. 	74292	70	0	0	174	0	193	19	-2192	-5	179	161
1:Man. 	74492	70	0	0	173	0	193	20	-2080	-5	180	160
1:Man. 	74692	70	0	0	173	0	193	19	-1995	-4	180	160
1:Man. 	74894	70	0	0	173	0	193	20	-1878	-4	181	159
1:Man. 	75095	70	0	0	172	0	193	21	-1758	-4	181	159
1:Man. 	75305	70	0	0	172	0	193	21	-1665	-4	181	159
1:Man. 	75506	70	0	0	171	0	193	22	-1537	-4	182	158
1:Man. 	75708	70	0	0	170	0	193	22	-1405	-3	183	157
1:Man. 	75910	70	0	0	171	0	193	22	-1272	-3	183	157
1:Man. 	76110	70	0	0	171	0	193	22	-1173	-3	183	157
1:Man. 	76311	70	0	0	170	0	193	23	-1037	-3	184	156
1:Man. 	76513	70	0	0	170	0	193	23	-897	-2	185	155
1:Man. 	76713	70	0	0	169	0	193	24	-752	-2	186	154
1:Man. 	76915	70	0	0	169	0	193	23	-643	-2	185	155
1:Man. 	77116	70	0	0	169	0	193	23	-496	-1	186	154
1:Man. 	77318	70	0	0	169	0	193	24	-348	-1	187	153
1:Man. 	77518	70	0	0	168	0	193	25	-198	-1	187	153
1:Man. 	77719	70	0	0	169	0	193	25	-83	-1	187	153
1:Man. 	77919	70	0	0	168	0	193	25	72	0	188	152
1:Man. 	78119	70	0	0	168	0	193	25	229	0	188	152
1:Man. 	78320	70	0	0	168	0	193	25	389	0	188	152
1:Man. 	78521	70	0	0	168	0	193	25	507	0	188	152
1:Man. 	78721	70	0	0	168	0	193	25	667	1	189	151
1:Man. 	78922	70	0	0	168	0	193	25	827	1	189	151
1:Man. 	79123	70	0	0	168	0	193	25	949	1	189	151
1:Man. 	79324	70	0	0	169	0	193	24	1108	2	190	150
1:Man. 	79524	70	0	0	168	0	193	25	1268	2	190	150
