GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,23:27:56,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,2,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
9477924,176.12,171.7,167.19,68.5,177.09,44.285,-0.786,-0.933,-13,2.3,2.26,2.3,2.3,0,50,155,129,44.39996338,-110.5288315,94.64,181.1,2,1378736,0
9477974,176.12,171.7,167.19,68.5,177.15,44.163,-0.756,-0.897,-13,2.3,2.26,2.3,2.3,0,50,155,129,44.39996338,-110.5288315,94.64,181.1,2,1378786,0
9478024,176.12,171.7,167.19,67.9,177.21,44.039,-0.672,-0.852,-12,2.3,2.26,2.3,2.3,0,50,154,130,44.39996338,-110.5288315,94.64,181.1,2,1378836,0
9478074,176.12,170.7,167.19,67.9,177.27,43.913,-0.622,-0.806,-11,2.3,2.26,2.3,2.3,0,50,153,131,44.39995956,-110.5288315,94.64,181.1,2,1378886,0
9478124,176.12,170.7,167.19,67.5,177.32,43.785,-0.683,-0.78,-11,2.3,2.26,2.3,2.29,0,50,153,131,44.39995956,-110.5288315,94.64,181.1,2,1378936,0
9478174,176.12,170.7,167.19,67.5,177.37,43.656,-0.66,-0.754,-10,2.3,2.26,2.3,2.29,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1378986,0
9478224,176.12,170.7,167.19,67.7,177.42,43.525,-0.622,-0.726,-10,2.3,2.26,2.3,2.29,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1379036,0
9478274,176.12,170,167.19,67.7,177.45,43.392,-0.702,-0.718,-10,2.3,2.26,2.3,2.29,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1379086,0
9478324,176.12,170,167.19,67.8,177.49,43.258,-0.683,-0.708,-10,2.3,2.26,2.3,2.29,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1379136,0
9478374,176.12,170,167.19,67.8,177.51,43.122,-0.79,-0.72,-10,2.3,2.26,2.3,2.29,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1379186,0
9478424,176.12,170,167.19,67.9,177.54,42.984,-0.729,-0.718,-10,2.3,2.26,2.3,2.28,0,50,152,132,44.39995956,-110.5288315,94.64,181.1,2,1379236,0
9478474,176.12,171.9,167.19,67.9,177.56,42.844,-0.809,-0.732,-11,2.3,2.26,2.3,2.28,0,50,153,131,44.39995575,-110.5288315,94.64,181.1,2,1379286,0
9478524,176.12,171.9,167.19,68.4,177.58,42.702,-0.855,-0.753,-11,2.3,2.26,2.3,2.28,0,50,153,131,44.39995575,-110.5288315,94.64,181.1,2,1379336,0
9478574,176.12,171.9,167.19,68.4,177.6,42.559,-0.912,-0.78,-12,2.3,2.26,2.3,2.28,0,50,154,130,44.39995575,-110.5288315,94.64,181.1,2,1379386,0
9478624,176.12,171.9,167.19,68.5,177.63,42.412,-0.798,-0.781,-12,2.3,2.26,2.3,2.28,0,50,154,130,44.39995575,-110.5288315,94.64,181.1,2,1379436,0
9478674,176.12,173.8,167.19,68.5,177.67,42.262,-0.763,-0.776,-12,2.3,2.26,2.3,2.28,0,50,154,130,44.39995575,-110.5288315,94.64,181.1,2,1379486,0
9478724,176.12,173.8,166.38,68.6,177.72,42.109,-0.691,-0.758,-12,2.3,2.26,2.3,2.28,0,50,154,130,44.39995575,-110.5288315,94.64,181.1,2,1379537,0
9478774,176.12,173.8,166.38,68.6,177.76,41.953,-0.657,-0.737,-12,2.3,2.26,2.3,2.28,0,50,154,130,44.39995575,-110.5288315,94.64,181.1,2,1379586,0
9478824,176.12,173.8,166.38,68.6,177.82,41.794,-0.55,-0.7,-11,2.3,2.26,2.3,2.28,0,50,153,131,44.39995575,-110.5288315,94.64,181.1,2,1379636,0
9478874,176.12,171,166.38,68.6,177.86,41.633,-0.618,-0.681,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39995193,-110.5288315,94.64,181.1,2,1379686,0
9478924,176.12,171,166.38,69,177.89,41.471,-0.672,-0.676,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39995193,-110.5288315,94.64,181.1,2,1379736,0
9478974,176.12,171,166.38,69,177.92,41.307,-0.634,-0.665,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39995193,-110.5288315,94.64,181.1,2,1379786,0
9479024,176.12,171,166.38,69,177.94,41.143,-0.744,-0.677,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39995193,-110.5288315,94.64,181.1,2,1379836,0
9479074,176.12,172.4,166.38,69,177.97,40.979,-0.744,-0.687,-12,2.3,2.26,2.3,2.27,0,50,154,130,44.39995193,-110.5288315,94.64,181.1,2,1379886,0
9479124,176.12,172.4,166.38,68.9,177.98,40.814,-0.851,-0.715,-13,2.3,2.26,2.3,2.27,0,50,155,129,44.39995193,-110.5288315,94.64,181.1,2,1379936,0
9479174,176.12,172.4,166.38,68.9,177.99,40.65,-0.882,-0.744,-13,2.3,2.26,2.3,2.27,0,50,155,129,44.39995193,-110.5288315,94.64,181.1,2,1379986,0
9479224,176.12,172.4,166.38,68.7,178.01,40.486,-0.927,-0.775,-14,2.3,2.26,2.3,2.27,0,50,156,128,44.39995193,-110.5288315,94.64,181.1,2,1380036,0
9479274,176.12,173,166.38,68.7,178.03,40.322,-0.931,-0.802,-15,2.3,2.26,2.3,2.27,0,50,157,127,44.39994812,-110.5288315,94.64,181.1,2,1380086,0
9479324,176.12,173,166.38,68.4,178.06,40.156,-0.817,-0.803,-15,2.3,2.26,2.3,2.27,0,50,157,127,44.39994812,-110.5288315,94.64,181.1,2,1380136,0
9479374,176.12,173,166.38,68.4,178.09,39.989,-0.912,-0.821,-16,2.3,2.26,2.3,2.27,0,50,158,126,44.39994812,-110.5288315,94.64,181.1,2,1380186,0
9479424,176.12,173,166.38,68.4,178.14,39.82,-0.74,-0.803,-16,2.3,2.26,2.3,2.27,0,50,158,126,44.39994812,-110.5288315,94.64,181.1,2,1380236,0
9479474,176.12,172.2,166.38,68.4,178.18,39.648,-0.691,-0.779,-15,2.3,2.26,1.15,2.27,0,50,157,127,44.39994812,-110.5288315,94.64,181.1,2,1380286,0
9479524,176.12,172.2,166.38,68.4,178.24,39.474,-0.596,-0.742,-15,2.3,2.26,1.15,2.27,0,50,157,127,44.39994812,-110.5288315,94.64,181.1,2,1380336,0
9479574,176.12,172.2,166.38,68.4,178.29,39.296,-0.55,-0.703,-14,2.3,2.26,1.15,2.27,0,50,156,128,44.39994812,-110.5288315,94.64,181.1,2,1380386,0
9479624,176.12,172.2,166.38,68.2,178.34,39.116,-0.557,-0.673,-13,2.3,2.26,1.15,2.27,0,50,155,129,44.39994812,-110.5288315,94.64,181.1,2,1380436,0
9479674,176.12,170.3,166.38,68.2,178.39,38.932,-0.439,-0.625,-13,2.3,2.26,1.15,2.27,0,50,155,129,44.39994812,-110.5288315,94.64,181.1,2,1380486,0
9479724,176.12,170.3,166.7,68.3,178.44,38.746,-0.393,-0.578,-12,2.3,2.28,1.15,2.26,0,50,154,130,44.39994812,-110.5288315,94.64,181.1,2,1380536,0
9479774,176.12,170.3,166.7,68.3,178.49,38.555,-0.298,-0.521,-10,2.3,2.28,1.15,2.27,0,50,152,132,44.39994812,-110.5288315,94.64,181.1,2,1380586,0
9479824,176.12,170.3,166.7,68.3,178.55,38.361,-0.157,-0.449,-9,2.3,2.28,1.15,2.27,0,50,151,133,44.39994812,-110.5288315,94.64,181.1,2,1380636,0
9479874,176.12,171.5,166.7,68.3,178.6,38.164,-0.138,-0.387,-8,2.3,2.28,1.15,2.27,0,50,150,134,44.39994431,-110.5288315,94.64,181.1,2,1380686,0
9479924,176.12,171.5,166.7,68.4,178.66,37.962,-0.008,-0.312,-6,2.3,2.28,1.15,2.27,0,50,148,136,44.39994431,-110.5288315,94.64,181.1,2,1380736,0
9479974,176.12,171.5,166.7,68.4,178.7,37.758,-0.02,-0.254,-5,2.3,2.28,1.15,2.27,0,50,147,137,44.39994431,-110.5288315,94.64,181.1,2,1380786,0
9480024,176.12,171.5,166.7,69,178.74,37.55,0.042,-0.195,-4,2.3,2.28,1.15,2.27,0,50,146,138,44.39994431,-110.5288315,94.64,181.1,2,1380836,0
9480074,176.12,171.1,166.7,69,178.77,37.34,0.034,-0.148,-3,2.3,2.28,1.15,2.27,0,50,145,139,44.39994431,-110.5288315,94.64,181.1,2,1380886,0
9480124,176.12,171.1,166.7,69.1,178.78,37.128,-0.035,-0.123,-2,2.3,2.28,1.15,2.27,0,50,144,140,44.39994431,-110.5288315,94.64,181.1,2,1380936,0
9480174,176.12,171.1,166.7,69.1,178.79,36.915,-0.058,-0.107,-2,2.3,2.28,1.15,2.27,0,50,144,140,44.39994431,-110.5288315,94.64,181.1,2,1380986,0
9480224,176.12,171.1,166.7,69.2,178.89,36.696,0.846,0.076,1,2.3,2.28,1.15,2.27,0,50,141,143,44.39994431,-110.5288315,94.64,181.1,2,1381036,0
9480274,176.12,172.5,166.7,69.2,178.86,36.478,-0.145,0.037,0,2.3,2.28,1.15,2.27,0,50,142,142,44.39994049,-110.5288315,94.64,181.1,2,1381086,0
9480324,176.12,172.5,166.7,69.1,178.82,36.262,-0.298,-0.023,0,2.3,2.28,1.15,2.27,0,50,142,142,44.39994049,-110.5288315,94.64,181.1,2,1381136,0
9480374,176.12,172.5,166.7,69.1,178.79,36.047,-0.29,-0.07,-1,2.3,2.28,1.15,2.27,0,50,143,141,44.39994049,-110.5288315,94.64,181.1,2,1381186,0
9480424,176.12,172.5,166.7,69.4,178.75,35.834,-0.458,-0.14,-3,2.3,2.28,1.15,2.27,0,50,145,139,44.39994049,-110.5288315,94.64,181.1,2,1381236,0
9480474,176.12,177.6,166.7,69.4,178.71,35.622,-0.561,-0.219,-5,2.3,2.28,1.15,2.27,0,50,147,137,44.39994049,-110.5288315,94.64,181.1,2,1381286,0
9480524,176.12,177.6,166.7,69.1,178.68,35.413,-0.634,-0.296,-6,2.3,2.28,1.15,2.27,0,50,148,136,44.39994049,-110.5288315,94.64,181.1,2,1381336,0
9480574,176.12,177.6,166.7,69.1,178.65,35.205,-0.668,-0.365,-8,2.3,2.28,1.15,2.27,0,50,150,134,44.39994049,-110.5288315,94.64,181.1,2,1381386,0
9480624,176.12,177.6,166.7,69.5,178.63,34.998,-0.721,-0.432,-10,2.3,2.28,1.15,2.27,0,50,152,132,44.39994049,-110.5288315,94.64,181.1,2,1381436,0
9480674,176.12,173.1,166.7,69.5,178.63,34.792,-0.672,-0.474,-11,2.3,2.28,1.15,2.27,0,50,153,131,44.39993668,-110.5288315,94.64,181.1,2,1381486,0
9480724,176.12,173.1,167.92,68.8,178.63,34.586,-0.645,-0.504,-12,2.3,2.26,1.15,2.27,0,50,154,130,44.39993668,-110.5288315,94.64,181.1,2,1381536,0
9480774,176.12,173.1,167.92,68.8,178.64,34.38,-0.565,-0.513,-12,2.3,2.26,1.15,2.27,0,50,154,130,44.39993668,-110.5288315,94.64,181.1,2,1381586,0
9480824,176.12,173.1,167.92,68.8,178.67,34.173,-0.439,-0.496,-12,2.3,2.26,1.15,2.27,0,50,154,130,44.39993668,-110.5288315,94.64,181.1,2,1381636,0
9480874,176.12,172.1,167.92,68.8,178.7,33.966,-0.401,-0.475,-12,2.3,2.26,1.15,2.27,0,50,154,130,44.39993668,-110.5288315,94.64,181.1,2,1381686,0
9480924,176.12,172.1,167.92,68.8,178.74,33.757,-0.287,-0.437,-11,2.3,2.26,1.15,2.27,0,50,153,131,44.39993668,-110.5288315,94.64,181.1,2,1381736,0
9480974,176.12,172.1,167.92,68.9,178.77,33.547,-0.317,-0.411,-10,2.3,2.26,1.15,2.27,0,50,152,132,44.39993668,-110.5288315,94.64,181.1,2,1381786,0
9481024,176.12,172.1,167.92,68.9,178.82,33.335,-0.145,-0.358,-9,2.3,2.26,1.15,2.27,0,50,151,133,44.39993668,-110.5288315,94.64,181.1,2,1381836,0
9481074,176.12,170.6,168.22,68.9,178.85,33.122,-0.157,-0.316,-8,2.3,2.27,1.15,2.27,0,50,150,134,44.39993668,-110.5288239,94.64,181.1,2,1381886,0
9481124,176.12,170.6,168.22,68.9,178.88,32.907,-0.115,-0.274,-8,2.3,2.27,1.15,2.27,0,50,150,134,44.39993668,-110.5288239,94.64,181.1,2,1381936,0
9481174,176.12,170.6,168.22,68.5,178.92,32.691,-0.035,-0.225,-7,2.3,2.27,1.15,2.27,0,50,149,135,44.39993668,-110.5288239,94.64,181.1,2,1381986,0
9481224,176.12,170.6,168.22,68.5,178.94,32.473,-0.088,-0.196,-6,2.3,2.27,1.15,2.27,0,50,148,136,44.39993668,-110.5288239,94.64,181.1,2,1382036,0
9481274,176.12,171.6,168.16,69,178.95,32.255,-0.111,-0.176,-6,2.3,2.27,1.15,2.27,0,50,148,136,44.39993286,-110.5288239,94.64,181.1,2,1382087,0
9481324,176.12,171.6,168.16,69,178.96,32.036,-0.153,-0.168,-5,2.3,2.27,1.15,2.27,0,50,147,137,44.39993286,-110.5288239,94.64,181.1,2,1382136,0
9481374,176.12,171.6,168.16,69,178.95,31.816,-0.237,-0.178,-6,2.3,2.27,1.15,2.27,0,50,148,136,44.39993286,-110.5288239,94.64,181.1,2,1382186,0
9481424,176.12,171.6,168.16,69,178.94,31.595,-0.374,-0.211,-7,2.3,2.27,1.15,2.27,0,50,149,135,44.39993286,-110.5288239,94.64,181.1,2,1382236,0
9481474,176.12,172.1,168.46,68.9,178.92,31.375,-0.477,-0.258,-8,2.3,2.26,2.3,2.27,0,50,150,134,44.39992905,-110.5288315,94.64,181.1,2,1382287,0
9481524,176.12,172.1,168.46,68.9,178.9,31.154,-0.512,-0.302,-9,2.3,2.26,2.3,2.27,0,50,151,133,44.39992905,-110.5288315,94.64,181.1,2,1382336,0
9481574,176.12,172.1,168.46,69.3,178.89,30.931,-0.485,-0.333,-10,2.3,2.26,2.3,2.27,0,50,152,132,44.39992905,-110.5288315,94.64,181.1,2,1382386,0
9481624,176.12,172.1,168.46,69.3,178.89,30.707,-0.439,-0.35,-10,2.3,2.26,2.3,2.27,0,50,152,132,44.39992905,-110.5288315,94.64,181.1,2,1382436,0
9481674,176.12,170.6,168.46,69.7,178.89,30.481,-0.466,-0.368,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39992905,-110.5288315,94.64,181.1,2,1382486,0
9481724,176.12,170.6,170.39,69.7,178.9,30.253,-0.462,-0.382,-11,2.3,2.26,2.3,2.27,0,50,153,131,44.39992905,-110.5288315,94.64,181.1,2,1382536,0
9481774,176.12,170.6,170.39,69.2,178.92,30.022,-0.332,-0.368,-11,2.3,2.26,2.3,2.26,0,50,153,131,44.39992905,-110.5288315,94.64,181.1,2,1382586,0
9481824,176.12,170.6,170.39,69.2,178.94,29.789,-0.264,-0.345,-10,2.3,2.26,2.3,2.26,0,50,152,132,44.39992905,-110.5288315,94.64,181.1,2,1382636,0
9481874,176.12,171.9,170.39,69.2,178.96,29.553,-0.256,-0.325,-10,2.3,2.26,2.3,2.26,0,50,152,132,44.39992523,-110.5288239,94.64,181.1,2,1382686,0
9481924,176.12,171.9,170.39,69.2,178.99,29.316,-0.206,-0.299,-10,2.3,2.26,2.3,2.26,0,50,152,132,44.39992523,-110.5288239,94.64,181.1,2,1382736,0
9481974,176.12,171.9,170.39,69.4,179.01,29.076,-0.195,-0.276,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1382786,0
9482024,176.12,171.9,170.39,69.4,179.04,28.835,-0.077,-0.235,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1382836,0
9482074,176.12,172.9,170.39,69.2,179.06,28.593,-0.054,-0.198,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1382886,0
9482124,176.12,172.9,170.39,69.2,179.07,28.352,-0.161,-0.188,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1382936,0
9482174,176.12,172.9,170.39,69,179.08,28.111,-0.203,-0.188,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1382986,0
9482224,176.12,172.9,170.39,69,179.09,27.872,-0.176,-0.183,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1383036,0
9482274,176.12,173.8,170.39,69,179.09,27.636,-0.206,-0.185,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1383086,0
9482324,176.12,173.8,170.39,69,179.09,27.401,-0.214,-0.188,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1383136,0
9482374,176.12,173.8,170.39,69,179.09,27.169,-0.294,-0.205,-8,2.3,2.26,2.3,2.26,0,50,150,134,44.39992523,-110.5288239,94.64,181.1,2,1383186,0
9482424,176.12,173.8,170.39,69,179.09,26.941,-0.287,-0.218,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1383236,0
9482474,176.12,172.6,170.39,69,179.09,26.713,-0.252,-0.221,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1383286,0
9482524,176.12,172.6,170.39,69,179.09,26.487,-0.283,-0.23,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1383336,0
9482574,176.12,172.6,170.39,69.2,179.09,26.262,-0.267,-0.234,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1383386,0
9482624,176.12,172.6,170.39,69.2,179.1,26.036,-0.229,-0.23,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992523,-110.5288239,94.64,181.1,2,1383436,0
9482674,176.12,172.2,170.39,69,179.11,25.808,-0.176,-0.216,-9,2.3,2.26,2.3,2.26,0,50,151,133,44.39992142,-110.5288239,94.64,181.1,2,1383486,0
9482724,176.12,172.2,170.01,69,179.13,25.578,-0.126,-0.196,-9,2.3,2.23,2.3,2.26,0,50,151,133,44.39992142,-110.5288239,94.64,181.1,2,1383537,0
9482774,176.12,172.2,170.01,69,179.15,25.346,-0.031,-0.162,-8,2.3,2.23,2.3,2.26,0,50,150,134,44.39992142,-110.5288239,94.64,181.1,2,1383586,0
9482824,176.12,172.2,170.01,69,179.17,25.11,0,-0.128,-7,2.3,2.23,2.3,2.26,0,50,149,135,44.39992142,-110.5288239,94.64,181.1,2,1383636,0
9482874,176.12,172.1,170.01,69,179.19,24.87,0.057,-0.09,-7,2.3,2.23,2.3,2.26,0,50,149,135,44.39992142,-110.5288239,94.64,181.1,2,1383686,0
9482924,176.12,172.1,170.01,69,179.22,24.625,0.164,-0.039,-5,2.3,2.23,2.3,2.26,0,50,147,137,44.39992142,-110.5288239,94.64,181.1,2,1383736,0
9482974,176.12,172.1,170.01,69.2,179.25,24.376,0.217,0.013,-4,2.3,2.23,2.3,2.25,0,50,146,138,44.39992142,-110.5288239,94.64,181.1,2,1383786,0
9483024,176.12,172.1,170.01,69.2,179.28,24.121,0.362,0.082,-3,2.3,2.23,2.3,2.25,0,50,145,139,44.39992142,-110.5288239,94.64,181.1,2,1383836,0
9483074,176.12,172.3,170.01,69.7,179.3,23.862,0.373,0.14,-2,2.3,2.23,2.3,2.25,0,50,144,140,44.3999176,-110.5288239,94.64,181.1,2,1383886,0
9483124,176.12,172.3,170.01,69.7,179.32,23.598,0.442,0.2,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1383936,0
9483174,176.12,172.3,170.01,69.2,179.32,23.331,0.396,0.24,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1383986,0
9483224,176.12,172.3,170.01,69.2,179.31,23.061,0.301,0.255,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1384036,0
9483274,176.12,168.8,170.01,69.6,179.3,22.789,0.324,0.273,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1384086,0
9483324,176.12,168.8,170.01,69.6,179.27,22.518,0.156,0.256,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1384136,0
9483374,176.12,168.8,170.01,69.7,179.23,22.248,0.083,0.229,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1384186,0
9483424,176.12,168.8,170.01,69.7,179.19,21.98,0.007,0.192,0,2.3,2.23,2.3,2.25,0,50,142,142,44.3999176,-110.5288239,94.64,181.1,2,1384236,0
9483474,176.12,171.6,170.01,69.2,179.14,21.715,-0.176,0.126,-2,2.3,2.23,2.3,2.25,0,50,144,140,44.39991379,-110.5288239,94.64,181.1,2,1384286,0
9483524,176.12,171.6,170.01,69.2,179.09,21.454,-0.287,0.052,-4,2.3,2.23,2.3,2.25,0,50,146,138,44.39991379,-110.5288239,94.64,181.1,2,1384336,0
9483574,176.12,171.6,170.01,69.7,179.03,21.198,-0.397,-0.028,-5,2.3,2.23,2.3,2.25,0,50,147,137,44.39991379,-110.5288239,94.64,181.1,2,1384386,0
9483624,176.12,171.6,170.01,69.7,178.98,20.947,-0.523,-0.118,-8,2.3,2.23,2.3,2.24,0,50,150,134,44.39991379,-110.5288239,94.64,181.1,2,1384436,0
9483674,176.12,172.4,170.01,69.5,178.94,20.701,-0.515,-0.189,-9,2.3,2.23,2.3,2.24,0,50,151,133,44.39991379,-110.5288239,94.64,181.1,2,1384486,0
9483724,176.12,172.4,171.31,69.5,178.9,20.461,-0.641,-0.271,-11,2.3,2.3,2.3,2.24,0,50,153,131,44.39991379,-110.5288239,94.64,181.1,2,1384537,0
9483774,176.12,172.4,171.31,69.4,178.87,20.225,-0.584,-0.327,-13,2.3,2.3,2.3,2.25,0,50,155,129,44.39991379,-110.5288239,94.64,181.1,2,1384586,0
9483824,176.12,172.4,171.31,69.4,178.85,19.995,-0.657,-0.386,-14,2.3,2.3,2.3,2.25,0,50,156,128,44.39991379,-110.5288239,94.64,181.1,2,1384636,0
9483874,176.12,171,171.31,69.4,178.85,19.768,-0.584,-0.419,-15,2.3,2.3,2.3,2.25,0,50,157,127,44.39990997,-110.5288239,94.64,181.1,2,1384686,0
9483924,176.12,171,171.31,69.4,178.86,19.544,-0.451,-0.421,-15,2.3,2.3,2.3,2.25,0,50,157,127,44.39990997,-110.5288239,94.64,181.1,2,1384736,0
9483974,176.12,171,171.31,69.2,178.86,19.322,-0.554,-0.442,-16,2.3,2.3,2.3,2.26,0,50,158,126,44.39990997,-110.5288239,94.64,181.1,2,1384786,0
9484024,176.12,171,171.31,69.2,178.87,19.103,-0.504,-0.45,-16,2.3,2.3,2.3,2.26,0,50,158,126,44.39990997,-110.5288239,94.64,181.1,2,1384836,0
9484074,176.12,172.9,171.31,69,178.88,18.885,-0.519,-0.46,-16,2.3,2.3,2.3,2.26,0,50,158,126,44.39990997,-110.5288239,94.64,181.1,2,1384886,0
9484124,176.12,172.9,171.31,69,178.9,18.667,-0.477,-0.461,-17,2.3,2.3,2.3,2.26,0,50,159,125,44.39990997,-110.5288239,94.64,181.1,2,1384936,0
9484174,176.12,172.9,171.31,69,178.93,18.448,-0.325,-0.432,-16,2.3,2.3,2.3,2.26,0,50,158,126,44.39990997,-110.5288239,94.64,181.1,2,1384986,0
9484224,176.12,172.9,171.31,69,178.98,18.227,-0.214,-0.388,-15,2.3,2.3,2.3,2.26,0,50,157,127,44.39990997,-110.5288239,94.64,181.1,2,1385036,0
9484274,176.12,172.2,171.31,69.2,179.02,18.003,-0.069,-0.325,-14,2.3,2.3,2.3,2.27,0,50,156,128,44.39990616,-110.5288239,94.64,181.1,2,1385086,0
9484324,176.12,172.2,171.31,69.2,179.07,17.777,0.011,-0.259,-12,2.3,2.3,2.3,2.27,0,50,154,130,44.39990616,-110.5288239,94.64,181.1,2,1385136,0
9484374,176.12,172.2,171.31,68.9,179.13,17.546,0.213,-0.167,-10,2.3,2.3,2.3,2.27,0,50,152,132,44.39990616,-110.5288239,94.64,181.1,2,1385186,0
9484424,176.12,172.2,171.31,68.9,179.18,17.312,0.297,-0.076,-8,2.3,2.3,2.3,2.27,0,50,150,134,44.39990616,-110.5288239,94.64,181.1,2,1385236,0
9484474,176.12,171.3,171.31,69,179.23,17.074,0.373,0.012,-6,2.3,2.3,2.3,2.27,0,50,148,136,44.39990616,-110.5288239,94.64,181.1,2,1385286,0
9484524,176.12,171.3,171.31,69,179.27,16.832,0.476,0.103,-4,2.3,2.3,2.3,2.27,0,50,146,138,44.39990616,-110.5288239,94.64,181.1,2,1385336,0
9484574,176.12,171.3,171.31,69.5,179.3,16.586,0.511,0.183,-3,2.3,2.3,2.3,2.27,0,50,145,139,44.39990616,-110.5288239,94.64,181.1,2,1385386,0
9484624,176.12,171.3,171.31,69.5,179.32,16.339,0.515,0.25,-1,2.3,2.3,2.3,2.28,0,50,143,141,44.39990616,-110.5288239,94.64,181.1,2,1385436,0
9484674,176.12,173.8,171.31,70,179.32,16.089,0.431,0.286,0,2.3,2.3,2.3,2.28,0,50,142,142,44.39990234,-110.5288239,94.64,181.1,2,1385486,0
9484724,176.12,173.8,171.94,70,179.32,15.837,0.392,0.309,0,2.3,2.3,2.3,2.28,0,50,142,142,44.39990234,-110.5288239,94.64,181.1,2,1385537,0
9484774,176.12,173.8,171.94,69.8,179.3,15.585,0.32,0.314,0,2.3,2.3,2.3,2.28,0,50,142,142,44.39990234,-110.5288239,94.64,181.1,2,1385586,0
9484824,176.12,173.8,171.94,69.8,179.27,15.333,0.228,0.3,0,2.3,2.3,2.3,2.28,0,50,142,142,44.39990234,-110.5288239,94.64,181.1,2,1385636,0
9484874,176.12,173.4,171.94,69.8,179.24,15.082,0.125,0.27,-1,2.3,2.3,2.3,2.28,0,50,143,141,44.39990234,-110.5288239,94.64,181.1,2,1385686,0
9484924,176.12,173.4,171.94,69.8,179.19,14.832,0.03,0.228,-2,2.3,2.3,2.3,2.28,0,50,144,140,44.39990234,-110.5288239,94.64,181.1,2,1385736,0
9484974,176.12,173.4,171.94,69.8,179.14,14.584,-0.123,0.165,-3,2.3,2.3,2.3,2.28,0,50,145,139,44.39990234,-110.5288239,94.64,181.1,2,1385786,0
9485024,176.12,173.4,171.94,69.8,179.1,14.337,-0.142,0.11,-4,2.3,2.3,2.3,2.28,0,50,146,138,44.39990234,-110.5288239,94.64,181.1,2,1385836,0
9485074,176.12,175.8,171.94,69.8,179.05,14.092,-0.329,0.029,-6,2.3,2.3,2.3,2.28,0,50,148,136,44.39989853,-110.5288239,94.64,181.1,2,1385886,0
