Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting,,,,,,,,,,
4219957,34.09,33.4,39.54,348.2,31.27,-16.902,0.148,0.013,6,2.2,2.04,1.15,2.04,0,48,134,146,44.39799881,-110.5320358,9.1,41.77,0,4219707,0,,,,,,,,,,
4220007,34.09,33.4,39.54,348.2,31.3,-16.893,0.301,0.066,7,2.2,2.04,1.15,2.04,0,48,133,147,44.39799881,-110.5320358,9.1,41.77,0,4219757,0,,,,,,,,,,
4220057,34.09,33.4,39.54,348.9,31.33,-16.886,0.343,0.117,8,2.2,2.04,1.15,2.04,0,48,132,148,44.39799881,-110.5320358,9.1,41.77,0,4219807,0,,,,,,,,,,
4220107,34.09,33.4,39.54,348.9,31.36,-16.881,0.404,0.17,10,2.2,2.04,1.15,2.04,0,48,130,150,44.39799881,-110.5320358,9.1,41.77,0,4219857,0,,,,,,,,,,
4220157,34.09,32.3,41.02,348.9,31.37,-16.877,0.419,0.216,11,2.2,2.05,1.15,2.04,0,48,129,151,44.39799881,-110.5320282,9.1,41.77,0,4219907,0,,,,,,,,,,
4220207,34.09,32.3,41.02,348.9,31.39,-16.875,0.434,0.257,12,2.2,2.05,1.15,2.04,0,48,128,152,44.39799881,-110.5320282,9.1,41.77,0,4219957,0,,,,,,,,,,
4220257,34.09,32.3,41.02,347.6,31.4,-16.875,0.492,0.301,13,2.2,2.05,1.15,2.04,0,48,127,153,44.39799881,-110.5320282,9.1,41.77,0,4220007,0,,,,,,,,,,
4220307,34.09,32.3,41.02,347.6,31.4,-16.875,0.469,0.332,13,2.2,2.05,1.15,2.04,0,48,127,153,44.39799881,-110.5320282,9.1,41.77,0,4220057,0,,,,,,,,,,
4220357,34.09,30.5,43.47,347.6,31.39,-16.877,0.389,0.343,14,2.2,2.05,1.15,2.04,0,48,126,154,44.39799881,-110.5320282,9.1,41.77,0,4220107,0,,,,,,,,,,
4220407,34.09,30.5,43.47,347.6,31.36,-16.878,0.267,0.329,14,2.2,2.05,1.15,2.04,0,48,126,154,44.39799881,-110.5320282,9.1,41.77,0,4220157,0,,,,,,,,,,
4220457,34.09,30.5,43.47,347.4,31.34,-16.878,0.244,0.313,13,2.2,2.05,1.15,2.04,0,48,127,153,44.39799881,-110.5320282,9.1,41.77,0,4220207,0,,,,,,,,,,
4220507,34.09,30.5,43.47,347.4,31.31,-16.877,0.152,0.283,13,2.2,2.05,1.15,2.04,0,48,127,153,44.39799881,-110.5320282,9.1,41.77,0,4220257,0,,,,,,,,,,
4220557,34.09,33.3,39.68,347.9,31.27,-16.874,0.057,0.24,12,2.2,2.07,1.15,2.04,0,48,128,152,44.39800262,-110.5320282,9.1,41.77,0,4220307,0,,,,,,,,,,
4220607,34.09,33.3,39.68,347.9,31.24,-16.87,0.038,0.201,11,2.2,2.07,1.15,2.04,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220357,0,,,,,,,,,,
4220657,34.09,33.3,39.68,347.6,31.21,-16.863,0.045,0.171,10,2.2,2.07,1.15,2.04,0,48,130,150,44.39800262,-110.5320282,9.1,41.77,0,4220407,0,,,,,,,,,,
4220707,34.09,33.3,39.68,347.6,31.2,-16.855,0.072,0.151,10,2.2,2.07,1.15,2.05,0,48,130,150,44.39800262,-110.5320282,9.1,41.77,0,4220457,0,,,,,,,,,,
4220757,34.09,32,39.68,347.7,31.19,-16.846,0.152,0.151,10,2.2,2.07,1.15,2.05,0,48,130,150,44.39800262,-110.5320282,9.1,41.77,0,4220507,0,,,,,,,,,,
4220807,34.09,32,40.39,347.7,31.19,-16.835,0.186,0.157,10,2.2,2.06,1.15,2.05,0,48,130,150,44.39800262,-110.5320282,9.1,41.77,0,4220557,0,,,,,,,,,,
4220857,34.09,32,40.39,347.6,31.19,-16.823,0.236,0.172,10,2.2,2.06,1.15,2.05,0,48,130,150,44.39800262,-110.5320282,9.1,41.77,0,4220607,0,,,,,,,,,,
4220907,34.09,32,40.39,347.6,31.18,-16.809,0.24,0.184,11,2.2,2.06,1.15,2.05,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220657,0,,,,,,,,,,
4220957,34.09,31,40.39,347.6,31.19,-16.795,0.286,0.203,11,2.2,2.06,1.15,2.05,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220707,0,,,,,,,,,,
4221007,34.09,31,40.39,347.6,31.18,-16.779,0.259,0.214,11,2.2,2.06,1.15,2.05,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220757,0,,,,,,,,,,
4221057,34.09,31,40.39,347.6,31.17,-16.764,0.19,0.209,11,2.2,2.06,1.15,2.05,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220807,0,,,,,,,,,,
4221107,34.09,31,40.39,347.6,31.15,-16.749,0.164,0.201,11,2.2,2.06,1.15,2.05,0,48,129,151,44.39800262,-110.5320282,9.1,41.77,0,4220857,0,,,,,,,,,,
4221157,34.09,28.5,40.54,349.4,31.12,-16.732,-0.023,0.16,10,2.2,2.11,1.15,2.05,0,48,130,150,44.39800644,-110.5320206,9.1,41.77,0,4220907,0,,,,,,,,,,
4221207,34.09,28.5,40.54,349.4,31.08,-16.717,-0.073,0.118,9,2.2,2.11,1.15,2.05,0,48,131,149,44.39800644,-110.5320206,9.1,41.77,0,4220957,0,,,,,,,,,,
4221257,34.09,28.5,40.54,347.6,31.15,-16.706,0.85,0.256,13,2.2,2.11,1.15,2.06,0,48,127,153,44.39800644,-110.5320206,9.1,41.77,0,4221007,0,,,,,,,,,,
4221307,34.09,28.5,40.54,347.6,31.11,-16.695,-0.054,0.199,11,2.2,2.11,1.15,2.06,0,48,129,151,44.39800644,-110.5320206,9.1,41.77,0,4221057,0,,,,,,,,,,
4221357,34.09,33.9,42.4,347.6,31.07,-16.684,-0.073,0.147,10,2.2,2.12,1.15,2.06,0,48,130,150,44.39800644,-110.5320206,9.1,41.77,0,4221107,0,,,,,,,,,,
4221407,34.09,33.9,42.4,347.6,31.03,-16.672,-0.161,0.088,9,2.2,2.12,1.15,2.06,0,48,131,149,44.39800644,-110.5320206,9.1,41.77,0,4221157,0,,,,,,,,,,
4221457,34.09,33.9,42.4,348.8,31.02,-16.661,-0.023,0.066,8,2.2,2.12,1.15,2.07,0,48,132,148,44.39800644,-110.5320206,9.1,41.77,0,4221207,0,,,,,,,,,,
4221507,34.09,33.9,42.4,348.8,31.03,-16.651,0.183,0.086,9,2.2,2.12,1.15,2.07,0,48,131,149,44.39800644,-110.5320206,9.1,41.77,0,4221257,0,,,,,,,,,,
4221557,34.09,29,42.97,347.6,31.03,-16.642,0.198,0.108,9,2.2,2.12,1.15,2.07,0,48,131,149,44.39800644,-110.5320206,9.1,41.77,0,4221307,0,,,,,,,,,,
4221607,34.09,29,42.97,347.6,31.05,-16.633,0.289,0.143,10,2.2,2.12,1.15,2.07,0,48,130,150,44.39800644,-110.5320206,9.1,41.77,0,4221357,0,,,,,,,,,,
4221657,34.09,29,42.97,348.2,31.07,-16.624,0.461,0.204,12,2.2,2.12,1.15,2.07,0,48,128,152,44.39800644,-110.5320206,9.1,41.77,0,4221407,0,,,,,,,,,,
4221707,34.09,29,42.97,348.2,31.07,-16.614,0.27,0.217,12,2.2,2.12,1.15,2.08,0,48,128,152,44.39800644,-110.5320206,9.1,41.77,0,4221457,0,,,,,,,,,,
4221757,34.09,33.2,42.97,348.8,31.07,-16.603,0.331,0.238,13,2.2,2.12,1.15,2.08,0,48,127,153,44.39801025,-110.5320206,9.1,41.77,0,4221507,0,,,,,,,,,,
4221807,34.09,33.2,42.82,348.8,31.06,-16.59,0.248,0.239,13,2.2,2.14,1.15,2.08,0,48,127,153,44.39801025,-110.5320206,9.1,41.77,0,4221557,0,,,,,,,,,,
4221857,34.09,33.2,42.82,347.6,31.05,-16.576,0.293,0.248,13,2.2,2.14,1.15,2.08,0,48,127,153,44.39801025,-110.5320206,9.1,41.77,0,4221607,0,,,,,,,,,,
4221907,34.09,33.2,42.82,347.6,31.04,-16.559,0.209,0.24,13,2.2,2.14,1.15,2.09,0,48,127,153,44.39801025,-110.5320206,9.1,41.77,0,4221657,0,,,,,,,,,,
4221957,34.09,30,44.09,347.6,31.02,-16.542,0.19,0.231,13,2.2,2.13,1.15,2.09,0,48,127,153,44.39801025,-110.5320129,9.1,41.77,0,4221707,0,,,,,,,,,,
4222007,34.09,30,44.09,347.6,31,-16.522,0.152,0.217,12,2.2,2.13,1.15,2.09,0,48,128,152,44.39801025,-110.5320129,9.1,41.77,0,4221757,0,,,,,,,,,,
4222057,34.09,30,44.09,347.6,30.98,-16.503,0.099,0.195,12,2.2,2.13,1.15,2.09,0,48,128,152,44.39801025,-110.5320129,9.1,41.77,0,4221807,0,,,,,,,,,,
4222107,34.09,30,44.09,347.6,30.96,-16.483,0.091,0.176,11,2.2,2.13,1.15,2.09,0,48,129,151,44.39801025,-110.5320129,9.1,41.77,0,4221857,0,,,,,,,,,,
4222157,34.09,29.8,43.25,347.4,30.94,-16.463,0.11,0.164,11,2.2,2.15,1.15,2.1,0,48,129,151,44.39801025,-110.5320129,9.1,41.77,0,4221907,0,,,,,,,,,,
4222207,34.09,29.8,43.25,347.4,30.93,-16.445,0.179,0.167,11,2.2,2.15,1.15,2.1,0,48,129,151,44.39801025,-110.5320129,9.1,41.77,0,4221957,0,,,,,,,,,,
4222257,34.09,29.8,43.25,347,30.92,-16.428,0.11,0.157,11,2.2,2.15,1.15,2.1,0,48,129,151,44.39801025,-110.5320129,9.1,41.77,0,4222007,0,,,,,,,,,,
4222307,34.09,29.8,43.25,347,30.9,-16.412,0.064,0.14,11,2.2,2.15,1.15,2.1,0,48,129,151,44.39801025,-110.5320129,9.1,41.77,0,4222057,0,,,,,,,,,,
4222357,34.09,28.8,41.57,347.3,30.88,-16.396,0.045,0.123,10,2.2,2.14,1.15,2.1,0,48,130,150,44.39801407,-110.5320129,9.1,41.77,0,4222107,0,,,,,,,,,,
4222407,34.09,28.8,41.57,347.3,30.86,-16.38,-0.023,0.097,10,2.2,2.14,1.15,2.11,0,48,130,150,44.39801407,-110.5320129,9.1,41.77,0,4222157,0,,,,,,,,,,
4222457,34.09,28.8,41.57,348.3,30.85,-16.364,0.026,0.085,10,2.2,2.14,1.15,2.11,0,48,130,150,44.39801407,-110.5320129,9.1,41.77,0,4222207,0,,,,,,,,,,
4222507,34.09,28.8,41.57,348.3,30.82,-16.347,-0.096,0.052,9,2.2,2.14,1.15,2.11,0,48,131,149,44.39801407,-110.5320129,9.1,41.77,0,4222257,0,,,,,,,,,,
4222557,34.09,31.4,43.98,348,30.81,-16.329,-0.031,0.036,9,2.2,2.14,1.15,2.11,0,48,131,149,44.39801407,-110.5320129,9.1,41.77,0,4222307,0,,,,,,,,,,
4222607,34.09,31.4,43.98,348,30.8,-16.31,-0.046,0.02,8,2.2,2.14,1.15,2.11,0,48,132,148,44.39801407,-110.5320129,9.1,41.77,0,4222357,0,,,,,,,,,,
4222657,34.09,31.4,43.98,349,30.79,-16.289,-0.111,-0.005,8,2.2,2.14,1.15,2.11,0,48,132,148,44.39801407,-110.5320129,9.1,41.77,0,4222407,0,,,,,,,,,,
4222707,34.09,31.4,43.98,349,30.78,-16.267,-0.092,-0.021,7,2.2,2.14,1.15,2.11,0,48,133,147,44.39801407,-110.5320129,9.1,41.77,0,4222457,0,,,,,,,,,,
4222757,34.09,30,43.98,348.2,30.78,-16.244,-0.054,-0.027,7,2.2,2.14,1.15,2.12,0,48,133,147,44.39801788,-110.5320129,9.1,41.77,0,4222507,0,,,,,,,,,,
4222807,34.09,30,41.69,348.2,30.78,-16.22,0.015,-0.019,7,2.2,2.13,1.15,2.12,0,48,133,147,44.39801788,-110.5320129,9.1,41.77,0,4222557,0,,,,,,,,,,
4222857,34.09,30,41.69,347.6,30.79,-16.195,0.106,0.005,8,2.2,2.13,1.15,2.12,0,48,132,148,44.39801788,-110.5320129,9.1,41.77,0,4222607,0,,,,,,,,,,
4222907,34.09,30,41.69,347.6,30.81,-16.171,0.194,0.041,9,2.2,2.13,1.15,2.12,0,48,131,149,44.39801788,-110.5320129,9.1,41.77,0,4222657,0,,,,,,,,,,
4222957,34.09,31.4,44.74,347.6,30.83,-16.147,0.248,0.079,10,2.2,2.14,1.15,2.12,0,48,130,150,44.39801788,-110.5320053,9.1,41.77,0,4222707,0,,,,,,,,,,
4223007,34.09,31.4,44.74,347.6,30.86,-16.124,0.339,0.128,11,2.2,2.14,1.15,2.12,0,48,129,151,44.39801788,-110.5320053,9.1,41.77,0,4222757,0,,,,,,,,,,
4223057,34.09,31.4,44.74,348.2,30.88,-16.102,0.392,0.177,12,2.2,2.14,1.15,2.12,0,48,128,152,44.39801788,-110.5320053,9.1,41.77,0,4222807,0,,,,,,,,,,
4223107,34.09,31.4,44.74,348.2,30.88,-16.08,0.297,0.2,12,2.2,2.14,1.15,2.12,0,48,128,152,44.39801788,-110.5320053,9.1,41.77,0,4222857,0,,,,,,,,,,
4223157,34.09,33,44.35,346.8,30.89,-16.058,0.358,0.228,13,2.2,2.13,1.15,2.12,0,48,127,153,44.39801788,-110.5320053,9.1,41.77,0,4222907,0,,,,,,,,,,
4223207,34.09,33,44.35,346.8,30.89,-16.033,0.305,0.242,14,2.2,2.13,1.15,2.12,0,48,126,154,44.39801788,-110.5320053,9.1,41.77,0,4222957,0,,,,,,,,,,
4223257,34.09,33,44.35,347.3,30.88,-16.009,0.236,0.24,14,2.2,2.13,1.15,2.12,0,48,126,154,44.39801788,-110.5320053,9.1,41.77,0,4223007,0,,,,,,,,,,
4223307,34.09,33,44.35,347.3,30.86,-15.987,0.19,0.229,13,2.2,2.13,1.15,2.12,0,48,127,153,44.39801788,-110.5320053,9.1,41.77,0,4223057,0,,,,,,,,,,
4223357,34.09,29.7,40.49,347.1,30.84,-15.965,0.156,0.216,13,2.2,2.13,1.15,2.12,0,48,127,153,44.3980217,-110.5320053,9.1,41.77,0,4223107,0,,,,,,,,,,
4223407,34.09,29.7,40.49,347.1,30.82,-15.945,0.106,0.196,13,2.2,2.13,1.15,2.12,0,48,127,153,44.3980217,-110.5320053,9.1,41.77,0,4223157,0,,,,,,,,,,
4223457,34.09,29.7,40.49,347.1,30.79,-15.926,0.049,0.169,12,2.2,2.13,1.15,2.12,0,48,128,152,44.3980217,-110.5320053,9.1,41.77,0,4223207,0,,,,,,,,,,
4223507,34.09,29.7,40.49,347.1,30.75,-15.906,-0.092,0.12,11,2.2,2.13,1.15,2.12,0,48,129,151,44.3980217,-110.5320053,9.1,41.77,0,4223257,0,,,,,,,,,,
4223557,34.09,30.5,40.49,346.7,30.72,-15.886,-0.138,0.072,10,2.2,2.13,1.15,2.12,0,48,130,150,44.3980217,-110.5320053,9.1,41.77,0,4223307,0,,,,,,,,,,
4223607,34.09,30.5,40.49,346.7,30.69,-15.865,-0.233,0.015,9,2.2,2.13,1.15,2.12,0,48,131,149,44.3980217,-110.5320053,9.1,41.77,0,4223357,0,,,,,,,,,,
4223657,34.09,30.5,40.49,346.7,30.67,-15.843,-0.153,-0.017,8,2.2,2.13,1.15,2.12,0,48,132,148,44.3980217,-110.5320053,9.1,41.77,0,4223407,0,,,,,,,,,,
4223707,34.09,30.5,40.49,346.7,30.65,-15.819,-0.176,-0.046,7,2.2,2.13,1.15,2.12,0,48,133,147,44.3980217,-110.5320053,9.1,41.77,0,4223457,0,,,,,,,,,,
4223757,34.09,28.7,40.49,347,30.65,-15.793,-0.119,-0.059,7,2.2,2.13,1.15,2.12,0,48,133,147,44.3980217,-110.5320053,9.1,41.77,0,4223507,0,,,,,,,,,,
4223807,34.09,28.7,42.49,347,30.65,-15.765,-0.065,-0.059,7,2.2,2.11,1.15,2.12,0,48,133,147,44.3980217,-110.5320053,9.1,41.77,0,4223557,0,,,,,,,,,,
4223857,34.09,28.7,42.49,346.7,30.66,-15.736,0.007,-0.046,7,2.2,2.11,1.15,2.12,0,48,133,147,44.3980217,-110.5320053,9.1,41.77,0,4223607,0,,,,,,,,,,
4223907,34.09,28.7,42.49,346.7,30.68,-15.705,0.145,-0.009,8,2.2,2.11,1.15,2.12,0,48,132,148,44.3980217,-110.5320053,9.1,41.77,0,4223657,0,,,,,,,,,,
4223957,34.09,30.3,42.49,346.7,30.68,-15.674,0.049,0.002,8,2.2,2.11,1.15,2.12,0,48,132,148,44.3980217,-110.5320053,9.1,41.77,0,4223707,0,,,,,,,,,,
4224007,34.09,30.3,42.49,346.7,30.69,-15.641,0.11,0.022,9,2.2,2.11,1.15,2.12,0,48,131,149,44.3980217,-110.5320053,9.1,41.77,0,4223757,0,,,,,,,,,,
4224057,34.09,30.3,42.49,347,30.7,-15.608,0.083,0.034,9,2.2,2.11,1.15,2.12,0,48,131,149,44.3980217,-110.5320053,9.1,41.77,0,4223807,0,,,,,,,,,,
4224107,34.09,30.3,42.49,347,30.71,-15.574,0.129,0.052,10,2.2,2.11,1.15,2.12,0,48,130,150,44.3980217,-110.5320053,9.1,41.77,0,4223857,0,,,,,,,,,,
4224157,34.09,31.1,42.49,347.6,30.71,-15.539,0.095,0.06,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4223907,0,,,,,,,,,,
4224207,34.09,31.1,42.49,347.6,30.71,-15.505,0.072,0.062,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4223957,0,,,,,,,,,,
4224257,34.09,31.1,42.49,347.4,30.71,-15.477,0.068,0.063,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4224007,0,,,,,,,,,,
4224307,34.09,31.1,42.49,347.4,30.7,-15.448,0.049,0.06,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4224057,0,,,,,,,,,,
4224357,34.09,32.9,41.02,347.4,30.71,-15.419,0.129,0.072,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4224107,0,,,,,,,,,,
4224407,34.09,32.9,41.02,347.4,30.7,-15.391,0.042,0.065,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4224157,0,,,,,,,,,,
4224457,34.09,32.9,41.02,347.4,30.69,-15.362,0,0.052,10,2.2,2.11,1.15,2.12,0,48,130,150,44.39802551,-110.5319977,9.1,41.77,0,4224207,0,,,,,,,,,,
4224507,34.09,32.9,41.02,347.4,30.68,-15.332,-0.069,0.028,9,2.2,2.11,1.15,2.12,0,48,131,149,44.39802551,-110.5319977,9.1,41.77,0,4224257,0,,,,,,,,,,
4224557,34.09,32,41.02,347.6,30.67,-15.302,-0.077,0.008,9,2.2,2.11,1.15,2.12,0,48,131,149,44.39802551,-110.5319977,9.1,41.77,0,4224307,0,,,,,,,,,,
4224607,34.09,32,41.02,347.6,30.65,-15.271,-0.164,-0.025,8,2.2,2.11,1.15,2.12,0,48,132,148,44.39802551,-110.5319977,9.1,41.77,0,4224357,0,,,,,,,,,,
4224657,34.09,32,41.02,347.8,30.64,-15.239,-0.157,-0.051,7,2.2,2.11,1.15,2.11,0,48,133,147,44.39802551,-110.5319977,9.1,41.77,0,4224407,0,,,,,,,,,,
4224707,34.09,32,41.02,347.8,30.64,-15.206,-0.077,-0.056,7,2.2,2.11,1.15,2.11,0,48,133,147,44.39802551,-110.5319977,9.1,41.77,0,4224457,0,,,,,,,,,,
4224757,34.09,29.6,41.02,347.6,30.63,-15.172,-0.145,-0.072,7,2.2,2.11,1.15,2.11,0,48,133,147,44.39802933,-110.5319977,9.1,41.77,0,4224507,0,,,,,,,,,,
4224807,34.09,29.6,42.28,347.6,30.64,-15.137,-0.046,-0.067,7,2.2,2.11,1.15,2.11,0,48,133,147,44.39802933,-110.5319977,9.1,41.77,0,4224557,0,,,,,,,,,,
4224857,34.09,29.6,42.28,347.6,30.65,-15.106,0.007,-0.053,7,2.2,2.11,1.15,2.11,0,48,133,147,44.39802933,-110.5319977,9.1,41.77,0,4224607,0,,,,,,,,,,
4224907,34.09,29.6,42.28,347.6,30.67,-15.079,0.118,-0.02,8,2.2,2.11,1.15,2.11,0,48,132,148,44.39802933,-110.5319977,9.1,41.77,0,4224657,0,,,,,,,,,,
4224957,34.09,31.6,43.22,347.6,30.69,-15.044,0.167,0.015,9,2.2,2.11,1.15,2.11,0,48,131,149,44.39802933,-110.5319977,9.1,41.77,0,4224707,0,,,,,,,,,,
4225007,34.09,31.6,43.22,347.6,30.7,-15.008,0.175,0.044,10,2.2,2.11,1.15,2.11,0,48,130,150,44.39802933,-110.5319977,9.1,41.77,0,4224757,0,,,,,,,,,,
4225057,34.09,31.6,43.22,347.6,30.72,-14.972,0.171,0.068,10,2.2,2.11,1.15,2.11,0,48,130,150,44.39802933,-110.5319977,9.1,41.77,0,4224807,0,,,,,,,,,,
4225107,34.09,31.6,43.22,347.6,30.73,-14.93,0.186,0.09,11,2.2,2.11,1.15,2.11,0,48,129,151,44.39802933,-110.5319977,9.1,41.77,0,4224857,0,,,,,,,,,,
4225157,34.09,30,39.16,347.6,30.72,-14.889,0.045,0.082,11,2.2,2.12,1.15,2.11,0,48,129,151,44.39803314,-110.5319901,9.1,41.77,0,4224907,0,,,,,,,,,,
4225207,34.09,30,39.16,347.6,30.71,-14.848,0.106,0.087,11,2.2,2.12,1.15,2.11,0,48,129,151,44.39803314,-110.5319901,9.1,41.77,0,4224957,0,,,,,,,,,,
4225257,34.09,30,39.16,347.6,30.7,-14.808,-0.004,0.07,10,2.2,2.12,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225007,0,,,,,,,,,,
4225307,34.09,30,39.16,347,30.69,-14.767,0.007,0.058,10,2.2,2.12,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225057,0,,,,,,,,,,
4225357,34.09,23.3,39.57,347,30.68,-14.726,0.03,0.057,10,2.2,2.12,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225107,0,,,,,,,,,,
4225407,34.09,23.3,39.57,347,30.66,-14.685,-0.012,0.047,10,2.2,2.12,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225157,0,,,,,,,,,,
4225457,34.09,23.3,39.57,347,30.65,-14.642,-0.042,0.034,10,2.2,2.12,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225207,0,,,,,,,,,,
4225507,34.09,23.3,39.57,347.4,30.63,-14.598,-0.103,0.012,9,2.2,2.12,1.15,2.11,0,48,131,149,44.39803314,-110.5319901,9.1,41.77,0,4225257,0,,,,,,,,,,
4225557,34.09,26.7,42.82,347.4,30.71,-14.557,0.846,0.17,13,2.2,2.11,1.15,2.11,0,48,127,153,44.39803314,-110.5319901,9.1,41.77,0,4225307,0,,,,,,,,,,
4225607,34.09,26.7,42.82,347,30.67,-14.514,-0.092,0.123,12,2.2,2.11,1.15,2.11,0,48,128,152,44.39803314,-110.5319901,9.1,41.77,0,4225357,0,,,,,,,,,,
4225657,34.09,26.7,42.82,347,30.65,-14.47,-0.058,0.091,11,2.2,2.11,1.15,2.11,0,48,129,151,44.39803314,-110.5319901,9.1,41.77,0,4225407,0,,,,,,,,,,
4225707,34.09,26.7,42.82,347,30.72,-14.428,0.846,0.235,15,2.2,2.11,1.15,2.11,0,48,125,155,44.39803314,-110.5319901,9.1,41.77,0,4225457,0,,,,,,,,,,
4225757,34.09,32.5,42.82,347,30.67,-14.389,-0.096,0.172,13,2.2,2.11,1.15,2.11,0,48,127,153,44.39803314,-110.5319901,9.1,41.77,0,4225507,0,,,,,,,,,,
4225807,34.09,32.5,45.2,346.9,30.64,-14.347,-0.107,0.119,12,2.2,2.09,1.15,2.11,0,48,128,152,44.39803314,-110.5319901,9.1,41.77,0,4225557,0,,,,,,,,,,
4225857,34.09,32.5,45.2,346.9,30.61,-14.303,-0.065,0.083,11,2.2,2.09,1.15,2.11,0,48,129,151,44.39803314,-110.5319901,9.1,41.77,0,4225607,0,,,,,,,,,,
4225907,34.09,32.5,45.2,346.4,30.59,-14.258,-0.081,0.051,10,2.2,2.09,1.15,2.11,0,48,130,150,44.39803314,-110.5319901,9.1,41.77,0,4225657,0,,,,,,,,,,
4225957,34.09,28.8,41.23,346.4,30.67,-14.216,0.839,0.2,14,2.2,2.08,1.15,2.11,0,48,126,154,44.39803696,-110.5319901,9.1,41.77,0,4225707,0,,,,,,,,,,
4226007,34.09,28.8,41.23,346.4,30.62,-14.172,-0.157,0.134,12,2.2,2.08,1.15,2.11,0,48,128,152,44.39803696,-110.5319901,9.1,41.77,0,4225757,0,,,,,,,,,,
4226057,34.09,28.8,41.23,346.4,30.59,-14.126,-0.123,0.087,11,2.2,2.08,1.15,2.11,0,48,129,151,44.39803696,-110.5319901,9.1,41.77,0,4225807,0,,,,,,,,,,
4226107,34.09,28.8,41.23,347,30.56,-14.078,-0.149,0.043,10,2.2,2.08,1.15,2.11,0,48,130,150,44.39803696,-110.5319901,9.1,41.77,0,4225857,0,,,,,,,,,,
4226157,34.09,29.1,38.41,347,30.53,-14.028,-0.153,0.007,10,2.2,2.08,1.15,2.1,0,48,130,150,44.39803696,-110.5319824,9.1,41.77,0,4225907,0,,,,,,,,,,
4226207,34.09,29.1,38.41,347,30.51,-13.976,-0.187,-0.029,9,2.2,2.08,1.15,2.1,0,48,131,149,44.39803696,-110.5319824,9.1,41.77,0,4225957,0,,,,,,,,,,
4226257,34.09,29.1,38.41,347,30.49,-13.922,-0.214,-0.063,8,2.2,2.08,1.15,2.1,0,48,132,148,44.39803696,-110.5319824,9.1,41.77,0,4226007,0,,,,,,,,,,
4226307,34.09,29.1,38.41,347.8,30.48,-13.865,-0.191,-0.086,8,2.2,2.08,1.15,2.1,0,48,132,148,44.39803696,-110.5319824,9.1,41.77,0,4226057,0,,,,,,,,,,
4226357,34.09,31.8,41.17,347.8,30.47,-13.807,-0.256,-0.119,7,2.2,2.09,1.15,2.1,0,48,133,147,44.39803696,-110.5319824,9.1,41.77,0,4226107,0,,,,,,,,,,
4226407,34.09,31.8,41.17,347.9,30.46,-13.746,-0.313,-0.156,6,2.2,2.09,1.15,2.1,0,48,134,146,44.39803696,-110.5319824,9.1,41.77,0,4226157,0,,,,,,,,,,
4226457,34.09,31.8,41.17,347.9,30.45,-13.683,-0.344,-0.192,5,2.2,2.09,1.15,2.1,0,48,135,145,44.39803696,-110.5319824,9.1,41.77,0,4226207,0,,,,,,,,,,
4226507,34.09,31.8,41.17,348.4,30.45,-13.618,-0.241,-0.202,5,2.2,2.09,1.15,2.1,0,48,135,145,44.39803696,-110.5319824,9.1,41.77,0,4226257,0,,,,,,,,,,
4226557,34.09,30.1,42.46,348.4,30.46,-13.551,-0.214,-0.204,5,2.2,2.08,1.15,2.1,0,48,135,145,44.39804077,-110.5319824,9.1,41.77,0,4226307,0,,,,,,,,,,
4226607,34.09,30.1,42.46,347.7,30.47,-13.484,-0.191,-0.201,5,2.2,2.08,1.15,2.1,0,48,135,145,44.39804077,-110.5319824,9.1,41.77,0,4226357,0,,,,,,,,,,
4226657,34.09,30.1,42.46,347.7,30.48,-13.417,-0.233,-0.207,5,2.2,2.08,1.15,2.1,0,48,135,145,44.39804077,-110.5319824,9.1,41.77,0,4226407,0,,,,,,,,,,
