Fri Jul 17 09:45:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	5
I = 	1
D = 	5
BitShift K = 	2
BitShift I = 	10
BitShift D = 	2
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	71763	60	0	0	123	0	121	-2	-1873	-2	153	167
1:Man. 	71965	60	0	0	123	0	121	-2	-1863	-2	153	167
1:Man. 	72165	60	0	0	124	0	121	-2	-1856	-2	153	167
1:Man. 	72366	60	0	0	125	0	121	-4	-1849	-2	151	169
1:Man. 	72566	60	0	0	124	0	121	-3	-1839	-2	152	168
1:Man. 	72767	60	0	0	123	0	121	-2	-1831	-2	153	167
1:Man. 	72968	60	0	0	123	0	121	-2	-1825	-2	155	165
1:Man. 	73168	60	0	0	122	0	121	-1	-1817	-2	156	164
1:Man. 	73369	60	0	0	122	0	121	-2	-1811	-2	155	165
1:Man. 	73570	60	0	0	123	0	121	-2	-1805	-2	155	165
1:Man. 	73772	60	0	0	123	0	121	-2	-1795	-2	155	165
1:Man. 	73973	60	0	0	123	0	121	-2	-1781	-2	155	165
1:Man. 	74175	60	0	0	123	0	121	-2	-1768	-2	155	165
1:Man. 	74376	60	0	0	123	0	121	-2	-1757	-2	155	165
1:Man. 	74579	60	0	0	122	0	121	-1	-1750	-2	156	164
1:Man. 	74781	60	0	0	121	0	121	-1	-1743	-2	156	164
1:Man. 	74983	60	0	0	121	0	121	0	-1732	-2	156	164
1:Man. 	75184	60	0	0	121	0	121	0	-1715	-2	156	164
1:Man. 	75387	60	0	0	122	0	121	0	-1699	-2	156	164
1:Man. 	75587	60	0	0	122	0	121	-1	-1680	-2	154	166
1:Man. 	75787	60	0	0	122	0	121	-1	-1666	-2	154	166
1:Man. 	75988	60	0	0	123	0	121	-2	-1662	-2	156	164
1:Man. 	76189	60	0	0	122	0	121	-1	-1657	-2	157	163
1:Man. 	76390	60	0	0	121	0	121	0	-1645	-2	159	161
1:Man. 	76591	60	0	0	121	0	121	0	-1632	-2	159	161
1:Man. 	76792	60	0	0	121	0	121	0	-1611	-2	159	161
1:Man. 	76994	60	0	0	122	0	121	-1	-1591	-2	153	167
1:Man. 	77195	60	0	0	122	0	121	-1	-1579	-2	153	167
1:Man. 	77395	60	0	0	122	0	121	-1	-1573	-2	153	167
1:Man. 	77596	60	0	0	123	0	121	-1	-1565	-2	153	167
1:Man. 	77797	60	0	0	122	0	121	-1	-1553	-2	153	167
1:Man. 	77998	60	0	0	122	0	121	-1	-1542	-2	157	163
1:Man. 	78198	60	0	0	122	0	121	-1	-1525	-2	157	163
1:Man. 	78400	60	0	0	122	0	121	-1	-1507	-2	157	163
1:Man. 	78600	60	0	0	121	0	121	0	-1492	-2	159	161
1:Man. 	78801	60	0	0	122	0	121	0	-1479	-2	159	161
1:Man. 	79003	60	0	0	122	0	121	-1	-1470	-2	156	164
1:Man. 	79203	60	0	0	123	0	121	-2	-1461	-2	155	165
1:Man. 	79405	60	0	0	124	0	121	-3	-1453	-2	154	166
1:Man. 	79607	60	0	0	124	0	121	-3	-1441	-2	154	166
1:Man. 	79808	60	0	0	123	0	121	-2	-1425	-2	155	165
1:Man. 	80009	60	0	0	122	0	121	-1	-1414	-2	156	164
1:Man. 	80209	60	0	0	122	0	121	0	-1398	-2	158	162
1:Man. 	80410	60	0	0	122	0	121	-1	-1386	-2	156	164
1:Man. 	80610	60	0	0	123	0	121	-2	-1376	-2	155	165
1:Man. 	80817	60	0	0	124	0	121	-3	-1367	-2	154	166
1:Man. 	81018	60	0	0	125	0	121	-3	-1357	-2	154	166
