GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,21:30:24,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,1,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
3355924,211.05,198.4,201.51,90.8,214.03,-35.829,-0.496,0.18,-18,2.2,1.25,1.15,1.17,0,48,158,122,44.39897919,-110.5284958,636.78,210.06,0,3355674,0
3355974,211.05,198.4,203.28,90.8,213.92,-35.973,-0.752,0.012,-21,2.2,1.3,1.15,1.17,0,48,161,119,44.39897919,-110.5284958,636.78,210.06,0,3355724,0
3356024,211.05,199.1,203.28,90.8,213.81,-36.111,-0.946,-0.161,-25,2.2,1.3,1.15,1.18,0,48,165,115,44.39897919,-110.5284958,636.78,210.06,0,3355774,0
3356074,211.05,199.1,203.28,90.9,213.72,-36.244,-1.049,-0.321,-29,2.2,1.3,1.15,1.18,0,48,169,111,44.39897919,-110.5284958,636.78,210.06,0,3355824,0
3356124,211.05,199.1,203.28,90.9,213.64,-36.373,-1.084,-0.457,-32,2.2,1.3,1.15,1.19,0,48,172,108,44.39897919,-110.5284958,636.78,210.06,0,3355874,0
3356174,211.05,199.1,196.3,89.4,213.61,-36.501,-0.954,-0.544,-34,2.2,1.58,1.15,1.21,0,48,174,106,44.39897537,-110.5284958,636.78,210.06,0,3355924,0
3356224,211.05,196.1,196.3,89.4,213.59,-36.627,-0.889,-0.6,-36,2.2,1.58,1.15,1.22,0,48,176,104,44.39897537,-110.5284958,636.78,210.06,0,3355974,0
3356274,211.05,196.1,196.3,88.6,213.6,-36.755,-0.702,-0.611,-36,2.2,1.58,1.15,1.24,0,48,176,104,44.39897537,-110.5284958,636.78,210.06,0,3356024,0
3356324,211.05,196.1,196.3,88.6,213.65,-36.884,-0.325,-0.549,-35,2.2,1.58,1.15,1.25,0,48,175,105,44.39897537,-110.5284958,636.78,210.06,0,3356074,0
3356374,211.05,196.1,198.02,87.4,213.72,-37.017,0.026,-0.432,-32,2.2,1.38,1.15,1.26,0,48,172,108,44.39897537,-110.5285034,636.78,210.06,0,3356124,0
3356424,211.05,196.1,198.02,87.4,213.82,-37.156,0.419,-0.264,-28,2.2,1.38,1.15,1.26,0,48,168,112,44.39897537,-110.5285034,636.78,210.06,0,3356174,0
3356474,211.05,196.1,198.02,87.1,213.84,-37.295,-0.1,-0.225,-27,2.2,1.38,1.15,1.27,0,48,167,113,44.39897537,-110.5285034,636.78,210.06,0,3356224,0
3356524,211.05,196.1,198.02,87.1,213.99,-37.442,1.255,0.062,-21,2.2,1.38,1.15,1.27,0,48,161,119,44.39897537,-110.5285034,636.78,210.06,0,3356274,0
3356574,211.05,196.1,197.27,87,214.15,-37.597,1.701,0.378,-14,2.2,1.38,1.15,1.28,0,48,154,126,44.39897156,-110.5285034,636.78,210.06,0,3356324,0
3356624,211.05,194.6,197.27,87,214.17,-37.753,0.9,0.486,-11,2.2,1.38,1.15,1.28,0,48,151,129,44.39897156,-110.5285034,636.78,210.06,0,3356374,0
3356674,211.05,194.6,197.27,86.8,214.3,-37.915,2.09,0.797,-4,2.2,1.38,1.15,1.29,0,48,144,136,44.39897156,-110.5285034,636.78,210.06,0,3356424,0
3356724,211.05,194.6,197.27,86.8,214.4,-38.083,2.231,1.076,2,2.2,1.38,1.15,1.29,0,48,138,142,44.39897156,-110.5285034,636.78,210.06,0,3356474,0
3356774,211.05,194.6,197.27,87.5,214.47,-38.253,2.338,1.322,7,2.2,1.38,1.15,1.3,0,48,133,147,44.39897156,-110.5285034,636.78,210.06,0,3356524,0
3356824,211.05,193.8,197.27,87.5,214.48,-38.424,2.193,1.496,12,2.2,1.38,1.15,1.3,0,48,128,152,44.39897156,-110.5285034,636.78,210.06,0,3356574,0
3356874,211.05,193.8,197.27,87.5,214.44,-38.594,1.964,1.594,14,2.2,1.38,1.15,1.3,0,48,126,154,44.39897156,-110.5285034,636.78,210.06,0,3356624,0
3356924,211.05,193.8,197.27,87.5,214.36,-38.759,1.712,1.626,15,2.2,1.38,1.15,1.31,0,48,125,155,44.39897156,-110.5285034,636.78,210.06,0,3356674,0
3356974,211.05,193.8,201.62,88.1,214.23,-38.918,1.346,1.583,15,2.2,1.54,1.15,1.32,0,48,125,155,44.39897156,-110.5285034,636.78,210.06,0,3356724,0
3357024,211.05,197.5,201.62,88.1,214.08,-39.069,0.98,1.478,13,2.2,1.54,1.15,1.33,0,48,127,153,44.39897156,-110.5285034,636.78,210.06,0,3356774,0
3357074,211.05,197.5,201.62,90,213.9,-39.212,0.576,1.316,9,2.2,1.54,1.15,1.34,0,48,131,149,44.39897156,-110.5285034,636.78,210.06,0,3356824,0
3357124,211.05,197.5,201.62,90,213.7,-39.344,0.11,1.097,5,2.2,1.54,1.15,1.34,0,48,135,145,44.39897156,-110.5285034,636.78,210.06,0,3356874,0
3357174,211.05,197.5,201.3,90.3,213.5,-39.466,-0.283,0.846,0,2.2,1.45,1.15,1.35,0,48,140,140,44.39897156,-110.5285034,636.78,210.06,0,3356924,0
3357224,211.05,193.1,201.3,90.3,213.29,-39.578,-0.561,0.591,-6,2.2,1.45,1.15,1.35,0,48,146,134,44.39897156,-110.5285034,636.78,210.06,0,3356974,0
3357274,211.05,193.1,201.3,90.3,213.1,-39.681,-0.878,0.325,-11,2.2,1.45,1.15,1.36,0,48,151,129,44.39897156,-110.5285034,636.78,210.06,0,3357024,0
3357324,211.05,193.1,201.3,90.3,212.91,-39.774,-1.198,0.048,-18,2.2,1.45,1.15,1.36,0,48,158,122,44.39897156,-110.5285034,636.78,210.06,0,3357074,0
3357374,211.05,193.1,196.96,90.4,212.75,-39.859,-1.381,-0.211,-24,2.2,1.43,1.15,1.36,0,48,164,116,44.39897156,-110.5285034,636.78,210.06,0,3357124,0
3357424,211.05,197.8,196.96,90.4,212.63,-39.938,-1.347,-0.417,-28,2.2,1.43,1.15,1.37,0,48,168,112,44.39897156,-110.5285034,636.78,210.06,0,3357174,0
3357474,211.05,197.8,196.96,89.8,212.54,-40.012,-1.469,-0.608,-33,2.2,1.43,1.15,1.37,0,48,173,107,44.39897156,-110.5285034,636.78,210.06,0,3357224,0
3357524,211.05,197.8,196.96,89.8,212.48,-40.083,-1.328,-0.736,-36,2.2,1.43,1.15,1.37,0,48,176,104,44.39897156,-110.5285034,636.78,210.06,0,3357274,0
3357574,211.05,197.8,206.33,89.1,212.37,-40.149,-2.064,-0.979,-41,2.2,1.43,1.15,1.38,0,48,181,99,44.39896774,-110.5285034,636.78,210.06,0,3357324,0
3357624,211.05,199.2,206.33,89.1,212.43,-40.218,-0.782,-0.936,-40,2.2,1.43,1.15,1.38,0,48,180,100,44.39896774,-110.5285034,636.78,210.06,0,3357374,0
3357674,211.05,199.2,206.33,88.1,212.52,-40.291,-0.496,-0.847,-39,2.2,1.43,1.15,1.38,0,48,179,101,44.39896774,-110.5285034,636.78,210.06,0,3357424,0
3357724,211.05,199.2,206.33,88.1,212.63,-40.37,-0.138,-0.707,-36,2.2,1.43,1.15,1.38,0,48,176,104,44.39896774,-110.5285034,636.78,210.06,0,3357474,0
3357774,211.05,199.2,206.33,87.9,212.75,-40.455,0.198,-0.531,-32,2.2,1.43,1.15,1.38,0,48,172,108,44.39896774,-110.5285034,636.78,210.06,0,3357524,0
3357824,211.05,196,206.33,87.9,212.86,-40.545,0.4,-0.348,-28,2.2,1.43,1.15,1.39,0,48,168,112,44.39896774,-110.5285034,636.78,210.06,0,3357574,0
3357874,211.05,196,206.33,87.9,212.98,-40.641,0.709,-0.141,-23,2.2,1.43,1.15,1.39,0,48,163,117,44.39896774,-110.5285034,636.78,210.06,0,3357624,0
3357924,211.05,196,206.33,87.9,213.07,-40.742,0.808,0.045,-19,2.2,1.43,1.15,1.39,0,48,159,121,44.39896774,-110.5285034,636.78,210.06,0,3357674,0
3357974,211.05,196,188.96,87.9,213.15,-40.847,0.892,0.213,-15,2.2,1.47,1.15,1.39,0,48,155,125,44.39896774,-110.5285034,636.78,210.06,0,3357724,0
3358024,211.05,193.9,188.96,87.5,213.21,-40.954,1.003,0.37,-11,2.2,1.47,1.15,1.4,0,48,151,129,44.39896774,-110.5285034,636.78,210.06,0,3357774,0
3358074,211.05,193.9,188.96,87.5,213.25,-41.064,1.094,0.516,-8,2.2,1.47,1.15,1.4,0,48,148,132,44.39896774,-110.5285034,636.78,210.06,0,3357824,0
3358124,211.05,193.9,188.96,86.8,213.26,-41.175,1.01,0.618,-5,2.2,1.47,1.15,1.4,0,48,145,135,44.39896774,-110.5285034,636.78,210.06,0,3357874,0
3358174,211.05,193.9,196.17,86.8,213.26,-41.285,0.984,0.696,-3,2.2,1.51,1.15,1.41,0,48,143,137,44.39896393,-110.5285034,636.78,210.06,0,3357924,0
3358224,211.05,193.6,196.17,86.5,213.24,-41.394,0.911,0.746,-2,2.2,1.51,1.15,1.41,0,48,142,138,44.39896393,-110.5285034,636.78,210.06,0,3357974,0
3358274,211.05,193.6,196.17,86.5,213.2,-41.501,0.854,0.776,-1,2.2,1.51,1.15,1.42,0,48,141,139,44.39896393,-110.5285034,636.78,210.06,0,3358024,0
3358324,211.05,193.6,196.17,86.2,213.14,-41.605,0.713,0.773,-1,2.2,1.51,1.15,1.42,0,48,141,139,44.39896393,-110.5285034,636.78,210.06,0,3358074,0
3358374,211.05,193.6,200.13,86.2,213.06,-41.706,0.511,0.733,-2,2.2,1.58,1.15,1.43,0,48,142,138,44.39896393,-110.5285034,636.78,210.06,0,3358124,0
3358424,211.05,192.3,200.13,86.2,212.99,-41.803,0.495,0.698,-2,2.2,1.58,1.15,1.43,0,48,142,138,44.39896393,-110.5285034,636.78,210.06,0,3358174,0
3358474,211.05,192.3,200.13,86.2,212.9,-41.895,0.32,0.637,-4,2.2,1.58,1.15,1.44,0,48,144,136,44.39896393,-110.5285034,636.78,210.06,0,3358224,0
3358524,211.05,192.3,200.13,85.7,212.81,-41.983,0.202,0.565,-5,2.2,1.58,1.15,1.45,0,48,145,135,44.39896393,-110.5285034,636.78,210.06,0,3358274,0
3358574,211.05,192.3,197.55,85.7,212.72,-42.066,0.095,0.487,-7,2.2,1.58,1.15,1.45,0,48,147,133,44.39896393,-110.5285034,636.78,210.06,0,3358324,0
3358624,211.05,192.5,197.55,85.7,212.63,-42.145,-0.069,0.392,-9,2.2,1.58,1.15,1.46,0,48,149,131,44.39896393,-110.5285034,636.78,210.06,0,3358374,0
3358674,211.05,192.5,197.55,85.7,212.54,-42.219,-0.107,0.308,-10,2.2,1.58,1.15,1.46,0,48,150,130,44.39896393,-110.5285034,636.78,210.06,0,3358424,0
3358724,211.05,192.5,197.55,85.2,212.47,-42.29,-0.107,0.239,-12,2.2,1.58,1.15,1.47,0,48,152,128,44.39896393,-110.5285034,636.78,210.06,0,3358474,0
3358774,211.05,192.5,197.55,85.2,212.42,-42.358,-0.012,0.202,-13,2.2,1.58,1.15,1.47,0,48,153,127,44.39896393,-110.5285034,636.78,210.06,0,3358524,0
3358824,211.05,191,197.55,84.9,212.38,-42.425,-0.004,0.173,-13,2.2,1.58,1.15,1.48,0,48,153,127,44.39896393,-110.5285034,636.78,210.06,0,3358574,0
3358874,211.05,191,197.55,84.9,212.34,-42.489,0.015,0.154,-14,2.2,1.58,1.15,1.48,0,48,154,126,44.39896393,-110.5285034,636.78,210.06,0,3358624,0
3358924,211.05,191,197.55,84.9,212.3,-42.551,-0.039,0.128,-14,2.2,1.58,1.15,1.48,0,48,154,126,44.39896393,-110.5285034,636.78,210.06,0,3358674,0
3358974,211.05,191,196.58,84.9,212.26,-42.611,-0.039,0.107,-14,2.2,1.59,1.15,1.49,0,48,154,126,44.39896011,-110.5285034,636.78,210.06,0,3358724,0
3359024,211.05,190.8,196.58,84.9,212.22,-42.67,-0.103,0.077,-15,2.2,1.59,1.15,1.49,0,48,155,125,44.39896011,-110.5285034,636.78,210.06,0,3358774,0
3359074,211.05,190.8,196.58,84.9,212.19,-42.727,-0.069,0.06,-15,2.2,1.59,1.15,1.5,0,48,155,125,44.39896011,-110.5285034,636.78,210.06,0,3358824,0
3359124,211.05,190.8,196.58,85,212.16,-42.782,-0.023,0.055,-15,2.2,1.59,1.15,1.5,0,48,155,125,44.39896011,-110.5285034,636.78,210.06,0,3358874,0
3359174,211.05,190.8,198.8,85,212.15,-42.837,0.106,0.075,-15,2.2,1.59,1.15,1.51,0,48,155,125,44.39896011,-110.5285034,636.78,210.06,0,3358924,0
3359224,211.05,191.8,198.8,85.5,212.16,-42.892,0.328,0.132,-14,2.2,1.59,1.15,1.51,0,48,154,126,44.39896011,-110.5285034,636.78,210.06,0,3358974,0
3359274,211.05,191.8,198.8,85.5,212.19,-42.949,0.576,0.225,-11,2.2,1.59,1.15,1.51,0,48,151,129,44.39896011,-110.5285034,636.78,210.06,0,3359024,0
3359324,211.05,191.8,198.8,85.5,212.21,-43.007,0.652,0.315,-9,2.2,1.59,1.15,1.52,0,48,149,131,44.39896011,-110.5285034,636.78,210.06,0,3359074,0
3359374,211.05,191.8,191.85,85.5,212.14,-43.061,-0.096,0.248,-11,2.2,1.61,1.15,1.52,0,48,151,129,44.39896011,-110.5285034,636.78,210.06,0,3359124,0
3359424,211.05,192.1,191.85,85.7,212.19,-43.118,0.949,0.389,-7,2.2,1.61,1.15,1.52,0,48,147,133,44.39896011,-110.5285034,636.78,210.06,0,3359174,0
3359474,211.05,192.1,191.85,85.7,212.22,-43.177,1.03,0.519,-4,2.2,1.61,1.15,1.53,0,48,144,136,44.39896011,-110.5285034,636.78,210.06,0,3359224,0
3359524,211.05,192.1,191.85,85.9,212.25,-43.236,1.163,0.65,-1,2.2,1.61,1.15,1.53,0,48,141,139,44.39896011,-110.5285034,636.78,210.06,0,3359274,0
3359574,211.05,192.1,204.69,85.9,212.25,-43.296,1.071,0.739,0,2.2,1.63,1.15,1.54,0,48,140,140,44.3989563,-110.5285034,636.78,210.06,0,3359325,0
3359624,211.05,192.6,204.69,86,212.24,-43.356,1.121,0.82,2,2.2,1.63,1.15,1.54,0,48,138,142,44.3989563,-110.5285034,636.78,210.06,0,3359374,0
3359674,211.05,192.6,204.69,86,212.21,-43.413,0.988,0.861,3,2.2,1.63,1.15,1.54,0,48,137,143,44.3989563,-110.5285034,636.78,210.06,0,3359424,0
3359724,211.05,192.6,204.69,86.5,212.16,-43.468,0.953,0.887,4,2.2,1.63,1.15,1.55,0,48,136,144,44.3989563,-110.5285034,636.78,210.06,0,3359474,0
3359774,211.05,192.6,204.69,86.5,212.2,-43.526,1.804,1.069,9,2.2,1.63,1.15,1.55,0,48,131,149,44.3989563,-110.5285034,636.78,210.06,0,3359524,0
3359824,211.05,193,199.4,86.7,212.09,-43.578,0.701,1.009,7,2.2,1.63,1.15,1.55,0,48,133,147,44.3989563,-110.5285034,636.78,210.06,0,3359574,0
3359874,211.05,193,199.4,86.7,211.99,-43.624,0.568,0.935,6,2.2,1.63,1.15,1.56,0,48,134,146,44.3989563,-110.5285034,636.78,210.06,0,3359624,0
3359924,211.05,193,199.4,86.7,211.87,-43.665,0.392,0.842,4,2.2,1.63,1.15,1.56,0,48,136,144,44.3989563,-110.5285034,636.78,210.06,0,3359674,0
3359974,211.05,193,197.07,86.7,211.76,-43.701,0.32,0.753,2,2.2,1.66,1.15,1.57,0,48,138,142,44.3989563,-110.5285034,636.78,210.06,0,3359724,0
3360024,211.05,192.2,197.07,86.4,211.64,-43.73,0.072,0.635,0,2.2,1.66,1.15,1.57,0,48,140,140,44.3989563,-110.5285034,636.78,210.06,0,3359774,0
3360074,211.05,192.2,197.07,86.4,211.52,-43.754,-0.103,0.505,-2,2.2,1.66,1.15,1.57,0,48,142,138,44.3989563,-110.5285034,636.78,210.06,0,3359824,0
3360124,211.05,192.2,197.07,85.6,211.42,-43.772,-0.157,0.39,-4,2.2,1.66,1.15,1.58,0,48,144,136,44.3989563,-110.5285034,636.78,210.06,0,3359874,0
3360174,211.05,192.2,192.9,85.6,211.32,-43.785,-0.199,0.289,-7,2.2,1.66,1.15,1.58,0,48,147,133,44.39895248,-110.5285034,636.78,210.06,0,3359924,0
3360224,211.05,190.7,192.9,85.1,211.23,-43.794,-0.37,0.175,-9,2.2,1.66,1.15,1.58,0,48,149,131,44.39895248,-110.5285034,636.78,210.06,0,3359974,0
3360274,211.05,190.7,192.9,85.1,211.15,-43.799,-0.37,0.082,-11,2.2,1.66,1.15,1.59,0,48,151,129,44.39895248,-110.5285034,636.78,210.06,0,3360024,0
3360324,211.05,190.7,192.9,85.1,211.1,-43.801,-0.287,0.023,-12,2.2,1.66,1.15,1.59,0,48,152,128,44.39895248,-110.5285034,636.78,210.06,0,3360074,0
3360374,211.05,190.7,197.99,85.1,211.06,-43.801,-0.241,-0.017,-13,2.2,1.63,1.15,1.59,0,48,153,127,44.39895248,-110.5285034,636.78,210.06,0,3360124,0
3360424,211.05,190,197.99,84.9,210.93,-43.795,-1.091,-0.209,-17,2.2,1.63,1.15,1.6,0,48,157,123,44.39895248,-110.5285034,636.78,210.06,0,3360174,0
3360474,211.05,190,197.99,84.9,210.96,-43.79,0.042,-0.152,-16,2.2,1.63,1.15,1.6,0,48,156,124,44.39895248,-110.5285034,636.78,210.06,0,3360224,0
3360524,211.05,190,197.99,84.9,210.98,-43.786,0.095,-0.096,-15,2.2,1.63,1.15,1.6,0,48,155,125,44.39895248,-110.5285034,636.78,210.06,0,3360274,0
3360574,211.05,190,200.87,84.9,211,-43.784,0.236,-0.023,-13,2.2,1.65,1.15,1.6,0,48,153,127,44.39894867,-110.5285034,636.78,210.06,0,3360325,0
3360624,211.05,191.1,200.87,85.2,211.02,-43.782,0.289,0.045,-11,2.2,1.65,1.15,1.6,0,48,151,129,44.39894867,-110.5285034,636.78,210.06,0,3360374,0
3360674,211.05,191.1,200.87,85.2,211.03,-43.781,0.274,0.098,-10,2.2,1.65,1.15,1.6,0,48,150,130,44.39894867,-110.5285034,636.78,210.06,0,3360424,0
3360724,211.05,191.1,200.87,85,211.04,-43.78,0.328,0.15,-9,2.2,1.65,1.15,1.61,0,48,149,131,44.39894867,-110.5285034,636.78,210.06,0,3360474,0
3360774,211.05,191.1,200.87,85,211.04,-43.78,0.362,0.2,-8,2.2,1.65,1.15,1.61,0,48,148,132,44.39894867,-110.5285034,636.78,210.06,0,3360524,0
3360824,211.05,192.6,200.87,85.4,211.04,-43.779,0.415,0.249,-6,2.2,1.65,1.15,1.61,0,48,146,134,44.39894867,-110.5285034,636.78,210.06,0,3360574,0
3360874,211.05,192.6,200.87,85.4,211.03,-43.778,0.392,0.285,-5,2.2,1.65,1.15,1.61,0,48,145,135,44.39894867,-110.5285034,636.78,210.06,0,3360624,0
3360924,211.05,192.6,200.87,85.4,211,-43.775,0.194,0.277,-5,2.2,1.65,1.15,1.61,0,48,145,135,44.39894867,-110.5285034,636.78,210.06,0,3360674,0
3360974,211.05,192.6,202.92,85.4,210.97,-43.771,0.225,0.276,-5,2.2,1.66,1.15,1.61,0,48,145,135,44.39894867,-110.5285111,636.78,210.06,0,3360724,0
3361024,211.05,192.3,202.92,85.4,210.92,-43.764,0.019,0.236,-6,2.2,1.66,1.15,1.62,0,48,146,134,44.39894867,-110.5285111,636.78,210.06,0,3360774,0
3361074,211.05,192.3,202.92,85.4,210.88,-43.756,0.11,0.221,-6,2.2,1.66,1.15,1.62,0,48,146,134,44.39894867,-110.5285111,636.78,210.06,0,3360824,0
3361124,211.05,192.3,202.92,85.4,210.84,-43.745,0.038,0.196,-7,2.2,1.66,1.15,1.62,0,48,147,133,44.39894867,-110.5285111,636.78,210.06,0,3360874,0
3361174,211.05,192.3,200.12,85.4,210.81,-43.733,0.114,0.189,-7,2.2,1.67,1.15,1.62,0,48,147,133,44.39894867,-110.5285111,636.78,210.06,0,3360924,0
3361224,211.05,192,200.12,85.1,210.79,-43.72,0.236,0.207,-6,2.2,1.67,1.15,1.62,0,48,146,134,44.39894867,-110.5285111,636.78,210.06,0,3360974,0
3361274,211.05,192,200.12,85.1,210.78,-43.706,0.286,0.231,-6,2.2,1.67,1.15,1.63,0,48,146,134,44.39894867,-110.5285111,636.78,210.06,0,3361024,0
3361324,211.05,192,200.12,84.9,210.78,-43.692,0.473,0.285,-4,2.2,1.67,1.15,1.63,0,48,144,136,44.39894867,-110.5285111,636.78,210.06,0,3361074,0
3361374,211.05,192,193.38,84.9,210.77,-43.678,0.412,0.318,-4,2.2,1.7,1.15,1.63,0,48,144,136,44.39894485,-110.5285111,636.78,210.06,0,3361125,0
3361424,211.05,191.1,193.38,84.8,210.77,-43.664,0.579,0.376,-2,2.2,1.7,1.15,1.63,0,48,142,138,44.39894485,-110.5285111,636.78,210.06,0,3361174,0
3361474,211.05,191.1,193.38,84.8,210.76,-43.649,0.587,0.425,-1,2.2,1.7,1.15,1.64,0,48,141,139,44.39894485,-110.5285111,636.78,210.06,0,3361224,0
3361524,211.05,191.1,193.38,85.1,210.75,-43.634,0.667,0.48,0,2.2,1.7,1.15,1.64,0,48,140,140,44.39894485,-110.5285111,636.78,210.06,0,3361274,0
3361574,211.05,191.1,197.5,85.1,210.73,-43.617,0.629,0.518,1,2.2,1.7,1.15,1.64,0,48,139,141,44.39894485,-110.5285111,636.78,210.06,0,3361324,0
3361624,211.05,190,197.5,85.1,210.7,-43.6,0.625,0.548,2,2.2,1.7,1.15,1.64,0,48,138,142,44.39894485,-110.5285111,636.78,210.06,0,3361374,0
3361674,211.05,190,197.5,85.1,210.67,-43.581,0.656,0.578,2,2.2,1.7,1.15,1.65,0,48,138,142,44.39894485,-110.5285111,636.78,210.06,0,3361424,0
3361724,211.05,190,197.5,85.3,210.62,-43.559,0.495,0.572,2,2.2,1.7,1.15,1.65,0,48,138,142,44.39894485,-110.5285111,636.78,210.06,0,3361474,0
3361774,211.05,190,197.5,85.3,210.57,-43.535,0.476,0.564,2,2.2,1.7,1.15,1.65,0,48,138,142,44.39894485,-110.5285111,636.78,210.06,0,3361524,0
3361824,211.05,190.1,197.5,85.9,210.5,-43.507,0.297,0.524,2,2.2,1.7,1.15,1.65,0,48,138,142,44.39894485,-110.5285111,636.78,210.06,0,3361574,0
3361874,211.05,190.1,197.5,85.9,210.43,-43.476,0.221,0.477,1,2.2,1.7,1.15,1.66,0,48,139,141,44.39894485,-110.5285111,636.78,210.06,0,3361624,0
3361924,211.05,190.1,197.5,85.9,210.35,-43.441,0.061,0.408,0,2.2,1.7,1.15,1.66,0,48,140,140,44.39894485,-110.5285111,636.78,210.06,0,3361674,0
3361974,211.05,190.1,204.07,85.9,210.27,-43.402,-0.065,0.329,-1,2.2,1.74,1.15,1.66,0,48,141,139,44.39894485,-110.5285111,636.78,210.06,0,3361724,0
3362024,211.05,192.2,204.07,85.9,210.18,-43.359,-0.275,0.224,-3,2.2,1.74,1.15,1.66,0,48,143,137,44.39894485,-110.5285111,636.78,210.06,0,3361774,0
3362074,211.05,192.2,204.07,85.6,210.09,-43.311,-0.386,0.118,-6,2.2,1.74,1.15,1.67,0,48,146,134,44.39894485,-110.5285111,636.78,210.06,0,3361824,0
3362124,211.05,192.2,204.07,85.6,210.01,-43.258,-0.576,-0.004,-8,2.2,1.74,1.15,1.67,0,48,148,132,44.39894485,-110.5285111,636.78,210.06,0,3361874,0
3362174,211.05,192.2,202.75,85.9,209.94,-43.203,-0.519,-0.092,-10,2.2,1.71,1.15,1.67,0,48,150,130,44.39894104,-110.5285111,636.78,210.06,0,3361924,0
3362224,211.05,192.7,202.75,85.9,209.89,-43.144,-0.531,-0.166,-12,2.2,1.71,1.15,1.67,0,48,152,128,44.39894104,-110.5285111,636.78,210.06,0,3361974,0
3362274,211.05,192.7,202.75,86.2,209.86,-43.085,-0.386,-0.199,-13,2.2,1.71,1.15,1.68,0,48,153,127,44.39894104,-110.5285111,636.78,210.06,0,3362024,0
3362324,211.05,192.7,202.75,86.2,209.86,-43.025,-0.248,-0.2,-13,2.2,1.71,1.15,1.68,0,48,153,127,44.39894104,-110.5285111,636.78,210.06,0,3362074,0
3362374,211.05,192.7,199.97,86,209.88,-42.967,0.045,-0.146,-11,2.2,1.7,1.15,1.68,0,48,151,129,44.39894104,-110.5285111,636.78,210.06,0,3362124,0
3362424,211.05,191.7,199.97,86,209.92,-42.91,0.206,-0.071,-10,2.2,1.7,1.15,1.68,0,48,150,130,44.39894104,-110.5285111,636.78,210.06,0,3362174,0
3362474,211.05,191.7,199.97,85.5,209.95,-42.855,0.351,0.017,-8,2.2,1.7,1.15,1.68,0,48,148,132,44.39894104,-110.5285111,636.78,210.06,0,3362224,0
3362524,211.05,191.7,199.97,85.5,209.97,-42.801,0.343,0.087,-6,2.2,1.7,1.15,1.68,0,48,146,134,44.39894104,-110.5285111,636.78,210.06,0,3362274,0
3362574,211.05,191.7,198.46,85.4,209.99,-42.748,0.358,0.146,-4,2.2,1.69,1.15,1.68,0,48,144,136,44.39893723,-110.5285111,636.78,210.06,0,3362324,0
3362624,211.05,190.9,198.46,85.4,209.98,-42.694,0.248,0.175,-4,2.2,1.69,1.15,1.68,0,48,144,136,44.39893723,-110.5285111,636.78,210.06,0,3362374,0
3362674,211.05,190.9,198.46,85.1,209.98,-42.64,0.347,0.216,-3,2.2,1.69,1.15,1.68,0,48,143,137,44.39893723,-110.5285111,636.78,210.06,0,3362424,0
3362724,211.05,190.9,198.46,85.1,209.95,-42.585,0.213,0.225,-2,2.2,1.69,1.15,1.68,0,48,142,138,44.39893723,-110.5285111,636.78,210.06,0,3362474,0
3362774,211.05,190.9,198.46,84.9,209.92,-42.529,0.171,0.224,-2,2.2,1.69,1.15,1.68,0,48,142,138,44.39893723,-110.5285111,636.78,210.06,0,3362524,0
3362824,211.05,189.3,198.46,84.9,209.91,-42.471,0.286,0.245,-2,2.2,1.69,1.15,1.68,0,48,142,138,44.39893723,-110.5285111,636.78,210.06,0,3362574,0
3362874,211.05,189.3,198.46,84.9,209.88,-42.413,0.263,0.258,-1,2.2,1.69,1.15,1.68,0,48,141,139,44.39893723,-110.5285111,636.78,210.06,0,3362624,0
3362924,211.05,189.3,198.46,84.9,209.87,-42.354,0.335,0.283,0,2.2,1.69,1.15,1.69,0,48,140,140,44.39893723,-110.5285111,636.78,210.06,0,3362674,0
3362974,211.05,189.3,200.66,84.9,209.83,-42.292,0.19,0.275,0,2.2,1.69,1.15,1.69,0,48,140,140,44.39893723,-110.5285111,636.78,210.06,0,3362725,0
3363024,211.05,191.2,200.66,84.9,209.78,-42.229,0.068,0.245,-1,2.2,1.69,1.15,1.69,0,48,141,139,44.39893723,-110.5285111,636.78,210.06,0,3362774,0
3363074,211.05,191.2,200.66,84.9,209.74,-42.163,0.083,0.224,-1,2.2,1.69,1.15,1.69,0,48,141,139,44.39893723,-110.5285111,636.78,210.06,0,3362824,0
